bet_type,buy,prob,race_id,odds_used,is_actual,actual_buy,date,venue,race_no,expected_profit_100yen,stake_yen,is_hit,return_yen,profit_yen,bet_label
quinella,2-7,0.10647656013879206,044220250302,32.3,False,3-9,2025-03-02,名古屋,4,243.91928924829833,100,False,0.0,-100.0,2車複
quinella,1-2,0.36269195116311365,064720250302,9.0,False,2-3,2025-03-02,松阪,6,226.42275604680228,100,False,0.0,-100.0,2車複
quinella,6-7,0.1799926941314179,052320250302,17.5,False,4-6,2025-03-02,取手,5,214.98721472998136,100,False,0.0,-100.0,2車複
quinella,5-7,0.20476233637473745,122720250302,14.9,False,3-5,2025-03-02,京王閣,12,205.0958811983588,100,False,0.0,-100.0,2車複
trifecta,2-3-6,0.1684952285378436,068320250302,18.0,True,2-3-6,2025-03-02,久留米,6,203.29141136811847,100,True,1800.0,1700.0,3連単
quinella,2-7,0.13298103331743194,122720250302,21.4,False,3-5,2025-03-02,京王閣,12,184.57941129930435,100,False,0.0,-100.0,2車複
exacta,7-2,0.034809896135603965,052320250302,80.1,False,6-4,2025-03-02,取手,5,178.82726804618775,100,False,0.0,-100.0,2車単
trifecta,1-4-3,0.04860988372142857,013520250302,57.1,False,2-4-3,2025-03-02,平塚,1,177.56243604935716,100,False,0.0,-100.0,3連単
exacta,4-2,0.040924330553961726,057120250302,65.1,False,1-2,2025-03-02,高松,5,166.4173919062908,100,False,0.0,-100.0,2車単
trio,2-3-4,0.10092697584467016,057120250302,25.5,False,1-2-5,2025-03-02,高松,5,157.36378840390887,100,False,0.0,-100.0,3連複
quinella,2-3,0.06971582742295487,044220250302,35.2,False,3-9,2025-03-02,名古屋,4,145.39971252880116,100,False,0.0,-100.0,2車複
exacta,1-5,0.05649970913844274,064720250302,42.0,False,3-2,2025-03-02,松阪,6,137.29877838145953,100,False,0.0,-100.0,2車単
exacta,4-7,0.08732476240866252,093520250302,26.7,False,4-5,2025-03-02,平塚,9,133.1571156311289,100,False,0.0,-100.0,2車単
quinella,1-3,0.1406759664150301,057120250302,16.5,False,1-2,2025-03-02,高松,5,132.11534458479966,100,False,0.0,-100.0,2車複
exacta,4-3,0.08754351632635116,027320250302,25.5,False,4-1,2025-03-02,小松島,2,123.23596663219547,100,False,0.0,-100.0,2車単
quinella,2-6,0.04431273589282152,064720250302,47.8,False,2-3,2025-03-02,松阪,6,111.81487756768682,100,False,0.0,-100.0,2車複
quinella,2-6,0.12950024240612662,048720250302,16.0,False,1-6,2025-03-02,熊本,4,107.2003878498026,100,False,0.0,-100.0,2車複
quinella_place,1-6,0.20692682077869326,064720250302,9.8,False,2-3|2-5|3-5,2025-03-02,松阪,6,102.78828436311942,100,False,0.0,-100.0,ワイド
trifecta,4-1-7,0.13536334587477394,083520250303,55.7,False,3-4-5,2025-03-03,平塚,8,653.9738365224908,300,False,0.0,-300.0,3連単
trifecta,1-4-7,0.11719091744092273,083520250303,54.9,False,3-4-5,2025-03-03,平塚,8,543.3781367506658,200,False,0.0,-200.0,3連単
trifecta,4-6-7,0.07285971237353632,058320250303,55.6,False,6-4-5,2025-03-03,久留米,5,305.100000796862,200,False,0.0,-200.0,3連単
exacta,1-4,0.20661263356317772,083520250303,17.3,False,3-4,2025-03-03,平塚,8,257.4398560642975,100,False,0.0,-100.0,2車単
trifecta,6-4-7,0.09396441028649517,058320250303,37.8,False,6-4-5,2025-03-03,久留米,5,255.18547088295173,100,False,0.0,-100.0,3連単
exacta,4-1,0.23865140737727578,083520250303,13.9,False,3-4,2025-03-03,平塚,8,231.72545625441333,100,False,0.0,-100.0,2車単
exacta,7-6,0.02067824948442955,058320250303,109.6,False,6-4,2025-03-03,久留米,5,126.63361434934788,100,False,0.0,-100.0,2車単
exacta,5-3,0.03489643086441162,034220250303,59.4,False,8-3,2025-03-03,名古屋,3,107.28479933460503,100,False,0.0,-100.0,2車単
exacta,2-3,0.03828159450231068,034220250303,53.5,False,8-3,2025-03-03,名古屋,3,104.80653058736213,100,False,0.0,-100.0,2車単
trifecta,1-6-5,0.06764376773495782,068120250304,275.7,False,2-4-1,2025-03-04,小倉,6,1764.9386764527871,500,False,0.0,-500.0,3連単
exacta,1-6,0.22651558352029158,068120250304,66.9,False,2-4,2025-03-04,小倉,6,1415.3892537507509,500,False,0.0,-500.0,2車単
exacta,6-1,0.13671711846575313,068120250304,98.3,False,2-4,2025-03-04,小倉,6,1243.9292745183532,500,False,0.0,-500.0,2車単
